-0.289213196549183,-0.289064204536819,-0.288846544326812,-0.288556860658948,-0.288196644930297,-0.287774614010787,-0.289494469358454,-0.289116631928588,-0.288795193598749,-0.288533680369087,-0.288327430987984,-0.288177305345528
-0.284987259235717,-0.286545882685118,-0.288049870038137,-0.289519887376815,-0.290956585832114,-0.292328608190896,0.284715920489677,0.286697612208673,0.288356520098364,0.289683124818216,0.290708126431676,0.291430591874642
0.601204548820398,0.359760035409348,0.118964112963615,-0.120771812492828,-0.357945190250494,-0.592290229665115,-0.0139151316805188,-0.0160905856297586,-0.0134251528845104,-0.0049434091514151,0.0084614613268444,0.0269487470264354
0.0163023331252698,0.0109226491951683,0.0031875368332596,-0.0044643638072343,-0.0129870896036703,-0.0243483090258247,0.612934275496159,0.359575983018192,0.108124863978468,-0.133687288442726,-0.362740433766811,-0.576798163010953
0.0219021488479572,0.0169725941504513,-0.011902177088418,-0.0240116015080088,-0.0195120761964297,0.0183080333289146,-0.482479763005561,0.0607266612641939,0.406250546627421,0.465456852237368,0.147064199565796,-0.598336182320132
-0.539977337415921,0.106720408436735,0.441533040852855,0.444918517437706,0.0828790679694978,-0.536487404872628,-0.0527713776395563,0.0406392202751866,0.0315942348557575,0.0255105858715221,-0.0567941518669749,0.0115201912155597
-0.0864055934237175,0.0957014327913317,-0.0041619700287096,0.0579653864924101,-0.0606859677220228,-0.002725610948152,0.446357393760221,-0.596931942330441,-0.274177203578024,0.277515328558986,0.432661772167349,-0.285238519745808
-0.0652113186768393,0.12214404009341,-0.0637682959703919,0.0100914959970747,0.0079266814354492,-0.0112113579128134,-0.142995098316702,0.497234976728539,-0.399177248133382,-0.347583387888522,0.615539548753814,-0.223015052026869
-0.0160776493363206,-0.0201150311558741,0.052387670992865,0.0531289384970794,-0.101023357279837,0.0317088762742229,0.0477288310739904,-0.29552139607403,0.636515629624952,-0.630402078427564,0.295741896476223,-0.0540873142025083
-0.348312279726041,0.520890792456947,0.203784100453996,-0.183074876326889,-0.593180784076548,0.399884453496085,-0.0310880390509424,0.0514238314453322,0.0018515313330757,0.0268962573531603,-0.111119099718329,0.062054666847004
0.208434906330231,-0.474561359961948,0.0838371651739278,0.590068168297184,-0.574991019206086,0.167237063430735,-0.0202128861672511,0.0746887996723424,-0.0972583131891362,0.0408813314982418,0.0156939518188604,-0.0138073879762315
-0.0680190894455591,0.414838756165586,-0.754290674841726,0.481453014913,-0.0177319437362685,-0.0562218152939063,-0.0184556358076271,-0.0140319472153861,0.0800534909967165,0.0019902977302888,-0.0985303796644384,0.0489612431421149
